period_start_hh,period_start_m,period_dayweek,slot,temp,dwpt,rhum,wspd
09,20,2,B,29.0,19.0,55.0,14.4
09,22,2,B,29.0,19.0,55.0,14.4
09,24,2,B,29.0,19.0,55.0,14.4
09,26,2,B,29.0,19.0,55.0,14.4
09,28,2,B,29.0,19.0,55.0,14.4
09,30,2,B,29.0,19.0,55.0,14.4
09,32,2,B,29.0,19.0,55.0,14.4
09,34,2,B,29.0,19.0,55.0,14.4
09,36,2,B,29.0,19.0,55.0,14.4
09,38,2,B,29.0,19.0,55.0,14.4
09,40,2,B,29.0,19.0,55.0,14.4
09,42,2,B,29.0,19.0,55.0,14.4
09,44,2,B,29.0,19.0,55.0,14.4
09,46,2,B,29.0,19.0,55.0,14.4
09,48,2,B,29.0,19.0,55.0,14.4
09,50,2,B,29.0,19.0,55.0,14.4
09,52,2,B,29.0,19.0,55.0,14.4
09,54,2,B,29.0,19.0,55.0,14.4
09,56,2,B,29.0,19.0,55.0,14.4
09,58,2,B,29.0,19.0,55.0,14.4
12,00,2,C,26.0,22.1,79.0,0.0
12,02,2,C,26.0,22.1,79.0,0.0
12,04,2,C,26.0,22.1,79.0,0.0
12,06,2,C,26.0,22.1,79.0,0.0
12,08,2,C,26.0,22.1,79.0,0.0
12,10,2,C,26.0,22.1,79.0,0.0
12,12,2,C,26.0,22.1,79.0,0.0
12,14,2,C,26.0,22.1,79.0,0.0
12,16,2,C,26.0,22.1,79.0,0.0
12,18,2,C,26.0,22.1,79.0,0.0
12,20,2,C,26.0,22.1,79.0,0.0
12,22,2,C,26.0,22.1,79.0,0.0
12,24,2,C,26.0,22.1,79.0,0.0
12,26,2,C,26.0,22.1,79.0,0.0
12,28,2,C,26.0,22.1,79.0,0.0
12,30,2,C,26.0,22.1,79.0,0.0
12,32,2,C,26.0,22.1,79.0,0.0
12,34,2,C,26.0,22.1,79.0,0.0
12,36,2,C,26.0,22.1,79.0,0.0
12,38,2,C,26.0,22.1,79.0,0.0
12,40,2,C,26.0,22.1,79.0,0.0
12,42,2,C,26.0,22.1,79.0,0.0
12,44,2,C,26.0,22.1,79.0,0.0
12,46,2,C,26.0,22.1,79.0,0.0
12,48,2,C,26.0,22.1,79.0,0.0
12,50,2,C,26.0,22.1,79.0,0.0
12,52,2,C,26.0,22.1,79.0,0.0
12,54,2,C,26.0,22.1,79.0,0.0
12,56,2,C,26.0,22.1,79.0,0.0
12,58,2,C,26.0,22.1,79.0,0.0
03,00,2,A,30.0,19.1,52.0,7.2
03,02,2,A,30.0,19.1,52.0,7.2
03,04,2,A,30.0,19.1,52.0,7.2
03,06,2,A,30.0,19.1,52.0,7.2
03,08,2,A,30.0,19.1,52.0,7.2
03,10,2,A,30.0,19.1,52.0,7.2
03,12,2,A,30.0,19.1,52.0,7.2
03,14,2,A,30.0,19.1,52.0,7.2
03,16,2,A,30.0,19.1,52.0,7.2
03,18,2,A,30.0,19.1,52.0,7.2
03,20,2,A,30.0,19.1,52.0,7.2
03,22,2,A,30.0,19.1,52.0,7.2
03,24,2,A,30.0,19.1,52.0,7.2
03,26,2,A,30.0,19.1,52.0,7.2
03,28,2,A,30.0,19.1,52.0,7.2
03,30,2,A,30.0,19.1,52.0,7.2
03,32,2,A,30.0,19.1,52.0,7.2
03,34,2,A,30.0,19.1,52.0,7.2
03,36,2,A,30.0,19.1,52.0,7.2
03,38,2,A,30.0,19.1,52.0,7.2
03,40,2,A,30.0,19.1,52.0,7.2
03,42,2,A,30.0,19.1,52.0,7.2
03,44,2,A,30.0,19.1,52.0,7.2
03,46,2,A,30.0,19.1,52.0,7.2
03,48,2,A,30.0,19.1,52.0,7.2
03,50,2,A,30.0,19.1,52.0,7.2
03,52,2,A,30.0,19.1,52.0,7.2
03,54,2,A,30.0,19.1,52.0,7.2
03,56,2,A,30.0,19.1,52.0,7.2
03,58,2,A,30.0,19.1,52.0,7.2
04,00,2,A,30.0,18.1,49.0,7.2
04,02,2,A,30.0,18.1,49.0,7.2
04,04,2,A,30.0,18.1,49.0,7.2
04,06,2,A,30.0,18.1,49.0,7.2
04,08,2,A,30.0,18.1,49.0,7.2
04,10,2,A,30.0,18.1,49.0,7.2
04,12,2,A,30.0,18.1,49.0,7.2
04,14,2,A,30.0,18.1,49.0,7.2
04,16,2,A,30.0,18.1,49.0,7.2
04,18,2,A,30.0,18.1,49.0,7.2
04,20,2,A,30.0,18.1,49.0,7.2
04,22,2,A,30.0,18.1,49.0,7.2
04,24,2,A,30.0,18.1,49.0,7.2
04,26,2,A,30.0,18.1,49.0,7.2
04,28,2,A,30.0,18.1,49.0,7.2
04,30,2,A,30.0,18.1,49.0,7.2
04,32,2,A,30.0,18.1,49.0,7.2
04,34,2,A,30.0,18.1,49.0,7.2
04,36,2,A,30.0,18.1,49.0,7.2
04,38,2,A,30.0,18.1,49.0,7.2
04,40,2,A,30.0,18.1,49.0,7.2
04,42,2,A,30.0,18.1,49.0,7.2
04,44,2,A,30.0,18.1,49.0,7.2
04,46,2,A,30.0,18.1,49.0,7.2
04,48,2,A,30.0,18.1,49.0,7.2
04,50,2,A,30.0,18.1,49.0,7.2
04,52,2,A,30.0,18.1,49.0,7.2
04,54,2,A,30.0,18.1,49.0,7.2
04,56,2,A,30.0,18.1,49.0,7.2
04,58,2,A,30.0,18.1,49.0,7.2
08,00,2,B,31.0,19.0,49.0,0.0
08,02,2,B,31.0,19.0,49.0,0.0
08,04,2,B,31.0,19.0,49.0,0.0
08,06,2,B,31.0,19.0,49.0,0.0
08,08,2,B,31.0,19.0,49.0,0.0
08,10,2,B,31.0,19.0,49.0,0.0
08,12,2,B,31.0,19.0,49.0,0.0
08,14,2,B,31.0,19.0,49.0,0.0
08,16,2,B,31.0,19.0,49.0,0.0
08,18,2,B,31.0,19.0,49.0,0.0
08,20,2,B,31.0,19.0,49.0,0.0
08,22,2,B,31.0,19.0,49.0,0.0
08,24,2,B,31.0,19.0,49.0,0.0
08,26,2,B,31.0,19.0,49.0,0.0
08,28,2,B,31.0,19.0,49.0,0.0
08,30,2,B,31.0,19.0,49.0,0.0
08,32,2,B,31.0,19.0,49.0,0.0
08,34,2,B,31.0,19.0,49.0,0.0
08,36,2,B,31.0,19.0,49.0,0.0
08,38,2,B,31.0,19.0,49.0,0.0
08,40,2,B,31.0,19.0,49.0,0.0
08,42,2,B,31.0,19.0,49.0,0.0
08,44,2,B,31.0,19.0,49.0,0.0
08,46,2,B,31.0,19.0,49.0,0.0
08,48,2,B,31.0,19.0,49.0,0.0
08,50,2,B,31.0,19.0,49.0,0.0
08,52,2,B,31.0,19.0,49.0,0.0
08,54,2,B,31.0,19.0,49.0,0.0
08,56,2,B,31.0,19.0,49.0,0.0
08,58,2,B,31.0,19.0,49.0,0.0
09,00,2,B,29.0,19.0,55.0,14.4
09,02,2,B,29.0,19.0,55.0,14.4
09,04,2,B,29.0,19.0,55.0,14.4
09,06,2,B,29.0,19.0,55.0,14.4
09,08,2,B,29.0,19.0,55.0,14.4
09,10,2,B,29.0,19.0,55.0,14.4
09,12,2,B,29.0,19.0,55.0,14.4
09,14,2,B,29.0,19.0,55.0,14.4
09,16,2,B,29.0,19.0,55.0,14.4
09,18,2,B,29.0,19.0,55.0,14.4
09,20,2,B,29.0,19.0,55.0,14.4
09,22,2,B,29.0,19.0,55.0,14.4
09,24,2,B,29.0,19.0,55.0,14.4
09,26,2,B,29.0,19.0,55.0,14.4
09,28,2,B,29.0,19.0,55.0,14.4
09,30,2,B,29.0,19.0,55.0,14.4
09,32,2,B,29.0,19.0,55.0,14.4
09,34,2,B,29.0,19.0,55.0,14.4
09,36,2,B,29.0,19.0,55.0,14.4
09,38,2,B,29.0,19.0,55.0,14.4
09,40,2,B,29.0,19.0,55.0,14.4
09,42,2,B,29.0,19.0,55.0,14.4
09,44,2,B,29.0,19.0,55.0,14.4
09,46,2,B,29.0,19.0,55.0,14.4
09,48,2,B,29.0,19.0,55.0,14.4
09,50,2,B,29.0,19.0,55.0,14.4
09,52,2,B,29.0,19.0,55.0,14.4
09,54,2,B,29.0,19.0,55.0,14.4
09,56,2,B,29.0,19.0,55.0,14.4
09,58,2,B,29.0,19.0,55.0,14.4
12,00,2,C,26.0,22.1,79.0,0.0
12,02,2,C,26.0,22.1,79.0,0.0
12,04,2,C,26.0,22.1,79.0,0.0
12,06,2,C,26.0,22.1,79.0,0.0
12,08,2,C,26.0,22.1,79.0,0.0
12,10,2,C,26.0,22.1,79.0,0.0
12,12,2,C,26.0,22.1,79.0,0.0
12,14,2,C,26.0,22.1,79.0,0.0
12,16,2,C,26.0,22.1,79.0,0.0
12,18,2,C,26.0,22.1,79.0,0.0
12,20,2,C,26.0,22.1,79.0,0.0
12,22,2,C,26.0,22.1,79.0,0.0
12,24,2,C,26.0,22.1,79.0,0.0
12,26,2,C,26.0,22.1,79.0,0.0
12,28,2,C,26.0,22.1,79.0,0.0
12,30,2,C,26.0,22.1,79.0,0.0
12,32,2,C,26.0,22.1,79.0,0.0
12,34,2,C,26.0,22.1,79.0,0.0
12,36,2,C,26.0,22.1,79.0,0.0
12,38,2,C,26.0,22.1,79.0,0.0
12,40,2,C,26.0,22.1,79.0,0.0
12,42,2,C,26.0,22.1,79.0,0.0
12,44,2,C,26.0,22.1,79.0,0.0
12,46,2,C,26.0,22.1,79.0,0.0
12,48,2,C,26.0,22.1,79.0,0.0
12,50,2,C,26.0,22.1,79.0,0.0
12,52,2,C,26.0,22.1,79.0,0.0
12,54,2,C,26.0,22.1,79.0,0.0
12,56,2,C,26.0,22.1,79.0,0.0
12,58,2,C,26.0,22.1,79.0,0.0
03,00,3,A,23.0,20.0,83.0,10.8
03,02,3,A,23.0,20.0,83.0,10.8
03,04,3,A,23.0,20.0,83.0,10.8
03,06,3,A,23.0,20.0,83.0,10.8
03,08,3,A,23.0,20.0,83.0,10.8
03,10,3,A,23.0,20.0,83.0,10.8
03,12,3,A,23.0,20.0,83.0,10.8
03,14,3,A,23.0,20.0,83.0,10.8
03,16,3,A,23.0,20.0,83.0,10.8
03,18,3,A,23.0,20.0,83.0,10.8
03,20,3,A,23.0,20.0,83.0,10.8
03,22,3,A,23.0,20.0,83.0,10.8
03,24,3,A,23.0,20.0,83.0,10.8
03,26,3,A,23.0,20.0,83.0,10.8
03,28,3,A,23.0,20.0,83.0,10.8
03,30,3,A,23.0,20.0,83.0,10.8
03,32,3,A,23.0,20.0,83.0,10.8
03,34,3,A,23.0,20.0,83.0,10.8
03,36,3,A,23.0,20.0,83.0,10.8
03,38,3,A,23.0,20.0,83.0,10.8
03,40,3,A,23.0,20.0,83.0,10.8
03,42,3,A,23.0,20.0,83.0,10.8
03,44,3,A,23.0,20.0,83.0,10.8
03,46,3,A,23.0,20.0,83.0,10.8
03,48,3,A,23.0,20.0,83.0,10.8
03,50,3,A,23.0,20.0,83.0,10.8
03,52,3,A,23.0,20.0,83.0,10.8
03,54,3,A,23.0,20.0,83.0,10.8
03,56,3,A,23.0,20.0,83.0,10.8
03,58,3,A,23.0,20.0,83.0,10.8
04,00,3,A,22.0,19.0,83.0,7.2
04,02,3,A,22.0,19.0,83.0,7.2
04,04,3,A,22.0,19.0,83.0,7.2
04,06,3,A,22.0,19.0,83.0,7.2
04,08,3,A,22.0,19.0,83.0,7.2
04,10,3,A,22.0,19.0,83.0,7.2
04,12,3,A,22.0,19.0,83.0,7.2
04,14,3,A,22.0,19.0,83.0,7.2
04,16,3,A,22.0,19.0,83.0,7.2
04,18,3,A,22.0,19.0,83.0,7.2
04,20,3,A,22.0,19.0,83.0,7.2
04,22,3,A,22.0,19.0,83.0,7.2
04,24,3,A,22.0,19.0,83.0,7.2
04,26,3,A,22.0,19.0,83.0,7.2
04,28,3,A,22.0,19.0,83.0,7.2
04,30,3,A,22.0,19.0,83.0,7.2
04,32,3,A,22.0,19.0,83.0,7.2
04,34,3,A,22.0,19.0,83.0,7.2
04,36,3,A,22.0,19.0,83.0,7.2
04,38,3,A,22.0,19.0,83.0,7.2
04,40,3,A,22.0,19.0,83.0,7.2
04,42,3,A,22.0,19.0,83.0,7.2
04,44,3,A,22.0,19.0,83.0,7.2
04,46,3,A,22.0,19.0,83.0,7.2
04,48,3,A,22.0,19.0,83.0,7.2
04,50,3,A,22.0,19.0,83.0,7.2
04,52,3,A,22.0,19.0,83.0,7.2
04,54,3,A,22.0,19.0,83.0,7.2
04,56,3,A,22.0,19.0,83.0,7.2
04,58,3,A,22.0,19.0,83.0,7.2
08,00,3,B,25.0,20.0,74.0,7.2
08,02,3,B,25.0,20.0,74.0,7.2
08,04,3,B,25.0,20.0,74.0,7.2
08,06,3,B,25.0,20.0,74.0,7.2
08,08,3,B,25.0,20.0,74.0,7.2
08,10,3,B,25.0,20.0,74.0,7.2
08,12,3,B,25.0,20.0,74.0,7.2
08,14,3,B,25.0,20.0,74.0,7.2
08,16,3,B,25.0,20.0,74.0,7.2
08,18,3,B,25.0,20.0,74.0,7.2
08,20,3,B,25.0,20.0,74.0,7.2
08,22,3,B,25.0,20.0,74.0,7.2
08,24,3,B,25.0,20.0,74.0,7.2
08,26,3,B,25.0,20.0,74.0,7.2
08,28,3,B,25.0,20.0,74.0,7.2
08,30,3,B,25.0,20.0,74.0,7.2
08,32,3,B,25.0,20.0,74.0,7.2
08,34,3,B,25.0,20.0,74.0,7.2
08,36,3,B,25.0,20.0,74.0,7.2
08,38,3,B,25.0,20.0,74.0,7.2
08,40,3,B,25.0,20.0,74.0,7.2
08,42,3,B,25.0,20.0,74.0,7.2
08,44,3,B,25.0,20.0,74.0,7.2
08,46,3,B,25.0,20.0,74.0,7.2
08,48,3,B,25.0,20.0,74.0,7.2
08,50,3,B,25.0,20.0,74.0,7.2
08,52,3,B,25.0,20.0,74.0,7.2
08,54,3,B,25.0,20.0,74.0,7.2
08,56,3,B,25.0,20.0,74.0,7.2
08,58,3,B,25.0,20.0,74.0,7.2
09,00,3,B,26.0,18.9,65.0,7.2
09,02,3,B,26.0,18.9,65.0,7.2
09,04,3,B,26.0,18.9,65.0,7.2
09,06,3,B,26.0,18.9,65.0,7.2
09,08,3,B,26.0,18.9,65.0,7.2
09,10,3,B,26.0,18.9,65.0,7.2
09,12,3,B,26.0,18.9,65.0,7.2
09,14,3,B,26.0,18.9,65.0,7.2
09,16,3,B,26.0,18.9,65.0,7.2
09,18,3,B,26.0,18.9,65.0,7.2
09,20,3,B,26.0,18.9,65.0,7.2
09,22,3,B,26.0,18.9,65.0,7.2
09,24,3,B,26.0,18.9,65.0,7.2
09,26,3,B,26.0,18.9,65.0,7.2
09,28,3,B,26.0,18.9,65.0,7.2
09,30,3,B,26.0,18.9,65.0,7.2
09,32,3,B,26.0,18.9,65.0,7.2
09,34,3,B,26.0,18.9,65.0,7.2
09,36,3,B,26.0,18.9,65.0,7.2
09,38,3,B,26.0,18.9,65.0,7.2
09,40,3,B,26.0,18.9,65.0,7.2
09,42,3,B,26.0,18.9,65.0,7.2
09,44,3,B,26.0,18.9,65.0,7.2
09,46,3,B,26.0,18.9,65.0,7.2
09,48,3,B,26.0,18.9,65.0,7.2
09,50,3,B,26.0,18.9,65.0,7.2
09,52,3,B,26.0,18.9,65.0,7.2
09,54,3,B,26.0,18.9,65.0,7.2
09,56,3,B,26.0,18.9,65.0,7.2
09,58,3,B,26.0,18.9,65.0,7.2
12,00,3,C,25.0,20.0,74.0,7.2
12,02,3,C,25.0,20.0,74.0,7.2
12,04,3,C,25.0,20.0,74.0,7.2
12,06,3,C,25.0,20.0,74.0,7.2
12,08,3,C,25.0,20.0,74.0,7.2
12,10,3,C,25.0,20.0,74.0,7.2
12,12,3,C,25.0,20.0,74.0,7.2
12,14,3,C,25.0,20.0,74.0,7.2
12,16,3,C,25.0,20.0,74.0,7.2
12,18,3,C,25.0,20.0,74.0,7.2
12,20,3,C,25.0,20.0,74.0,7.2
12,22,3,C,25.0,20.0,74.0,7.2
12,24,3,C,25.0,20.0,74.0,7.2
12,26,3,C,25.0,20.0,74.0,7.2
12,28,3,C,25.0,20.0,74.0,7.2
12,30,3,C,25.0,20.0,74.0,7.2
12,32,3,C,25.0,20.0,74.0,7.2
12,34,3,C,25.0,20.0,74.0,7.2
12,36,3,C,25.0,20.0,74.0,7.2
12,38,3,C,25.0,20.0,74.0,7.2
12,40,3,C,25.0,20.0,74.0,7.2
12,42,3,C,25.0,20.0,74.0,7.2
12,44,3,C,25.0,20.0,74.0,7.2
12,46,3,C,25.0,20.0,74.0,7.2
12,48,3,C,25.0,20.0,74.0,7.2
12,50,3,C,25.0,20.0,74.0,7.2
12,52,3,C,25.0,20.0,74.0,7.2
12,54,3,C,25.0,20.0,74.0,7.2
12,56,3,C,25.0,20.0,74.0,7.2
12,58,3,C,25.0,20.0,74.0,7.2
03,00,3,A,23.0,20.0,83.0,10.8
03,02,3,A,23.0,20.0,83.0,10.8
03,04,3,A,23.0,20.0,83.0,10.8
03,06,3,A,23.0,20.0,83.0,10.8
03,08,3,A,23.0,20.0,83.0,10.8
03,10,3,A,23.0,20.0,83.0,10.8
03,12,3,A,23.0,20.0,83.0,10.8
03,14,3,A,23.0,20.0,83.0,10.8
03,16,3,A,23.0,20.0,83.0,10.8
03,18,3,A,23.0,20.0,83.0,10.8
03,20,3,A,23.0,20.0,83.0,10.8
03,22,3,A,23.0,20.0,83.0,10.8
03,24,3,A,23.0,20.0,83.0,10.8
03,26,3,A,23.0,20.0,83.0,10.8
03,28,3,A,23.0,20.0,83.0,10.8
03,30,3,A,23.0,20.0,83.0,10.8
03,32,3,A,23.0,20.0,83.0,10.8
03,34,3,A,23.0,20.0,83.0,10.8
03,36,3,A,23.0,20.0,83.0,10.8
03,38,3,A,23.0,20.0,83.0,10.8
03,40,3,A,23.0,20.0,83.0,10.8
03,42,3,A,23.0,20.0,83.0,10.8
03,44,3,A,23.0,20.0,83.0,10.8
03,46,3,A,23.0,20.0,83.0,10.8
03,48,3,A,23.0,20.0,83.0,10.8
03,50,3,A,23.0,20.0,83.0,10.8
03,52,3,A,23.0,20.0,83.0,10.8
03,54,3,A,23.0,20.0,83.0,10.8
03,56,3,A,23.0,20.0,83.0,10.8
03,58,3,A,23.0,20.0,83.0,10.8
04,00,3,A,22.0,19.0,83.0,7.2
04,02,3,A,22.0,19.0,83.0,7.2
04,04,3,A,22.0,19.0,83.0,7.2
04,06,3,A,22.0,19.0,83.0,7.2
04,08,3,A,22.0,19.0,83.0,7.2
04,10,3,A,22.0,19.0,83.0,7.2
04,12,3,A,22.0,19.0,83.0,7.2
04,14,3,A,22.0,19.0,83.0,7.2
04,16,3,A,22.0,19.0,83.0,7.2
04,18,3,A,22.0,19.0,83.0,7.2
04,20,3,A,22.0,19.0,83.0,7.2
04,22,3,A,22.0,19.0,83.0,7.2
04,24,3,A,22.0,19.0,83.0,7.2
04,26,3,A,22.0,19.0,83.0,7.2
04,28,3,A,22.0,19.0,83.0,7.2
04,30,3,A,22.0,19.0,83.0,7.2
04,32,3,A,22.0,19.0,83.0,7.2
04,34,3,A,22.0,19.0,83.0,7.2
04,36,3,A,22.0,19.0,83.0,7.2
04,38,3,A,22.0,19.0,83.0,7.2
04,40,3,A,22.0,19.0,83.0,7.2
04,42,3,A,22.0,19.0,83.0,7.2
04,44,3,A,22.0,19.0,83.0,7.2
04,46,3,A,22.0,19.0,83.0,7.2
04,48,3,A,22.0,19.0,83.0,7.2
04,50,3,A,22.0,19.0,83.0,7.2
04,52,3,A,22.0,19.0,83.0,7.2
04,54,3,A,22.0,19.0,83.0,7.2
04,56,3,A,22.0,19.0,83.0,7.2
04,58,3,A,22.0,19.0,83.0,7.2
08,00,3,B,25.0,20.0,74.0,7.2
08,02,3,B,25.0,20.0,74.0,7.2
08,04,3,B,25.0,20.0,74.0,7.2
08,06,3,B,25.0,20.0,74.0,7.2
08,08,3,B,25.0,20.0,74.0,7.2
08,10,3,B,25.0,20.0,74.0,7.2
08,12,3,B,25.0,20.0,74.0,7.2
08,14,3,B,25.0,20.0,74.0,7.2
08,16,3,B,25.0,20.0,74.0,7.2
08,18,3,B,25.0,20.0,74.0,7.2
08,20,3,B,25.0,20.0,74.0,7.2
08,22,3,B,25.0,20.0,74.0,7.2
08,24,3,B,25.0,20.0,74.0,7.2
08,26,3,B,25.0,20.0,74.0,7.2
08,28,3,B,25.0,20.0,74.0,7.2
08,30,3,B,25.0,20.0,74.0,7.2
08,32,3,B,25.0,20.0,74.0,7.2
08,34,3,B,25.0,20.0,74.0,7.2
08,36,3,B,25.0,20.0,74.0,7.2
08,38,3,B,25.0,20.0,74.0,7.2
08,40,3,B,25.0,20.0,74.0,7.2
08,42,3,B,25.0,20.0,74.0,7.2
08,44,3,B,25.0,20.0,74.0,7.2
08,46,3,B,25.0,20.0,74.0,7.2
08,48,3,B,25.0,20.0,74.0,7.2
08,50,3,B,25.0,20.0,74.0,7.2
08,52,3,B,25.0,20.0,74.0,7.2
08,54,3,B,25.0,20.0,74.0,7.2
08,56,3,B,25.0,20.0,74.0,7.2
08,58,3,B,25.0,20.0,74.0,7.2
09,00,3,B,26.0,18.9,65.0,7.2
09,02,3,B,26.0,18.9,65.0,7.2
09,04,3,B,26.0,18.9,65.0,7.2
09,06,3,B,26.0,18.9,65.0,7.2
09,08,3,B,26.0,18.9,65.0,7.2
09,10,3,B,26.0,18.9,65.0,7.2
09,12,3,B,26.0,18.9,65.0,7.2
09,14,3,B,26.0,18.9,65.0,7.2
09,16,3,B,26.0,18.9,65.0,7.2
09,18,3,B,26.0,18.9,65.0,7.2
09,20,3,B,26.0,18.9,65.0,7.2
09,22,3,B,26.0,18.9,65.0,7.2
09,24,3,B,26.0,18.9,65.0,7.2
09,26,3,B,26.0,18.9,65.0,7.2
09,28,3,B,26.0,18.9,65.0,7.2
09,30,3,B,26.0,18.9,65.0,7.2
09,32,3,B,26.0,18.9,65.0,7.2
09,34,3,B,26.0,18.9,65.0,7.2
09,36,3,B,26.0,18.9,65.0,7.2
09,38,3,B,26.0,18.9,65.0,7.2
09,40,3,B,26.0,18.9,65.0,7.2
09,42,3,B,26.0,18.9,65.0,7.2
09,44,3,B,26.0,18.9,65.0,7.2
09,46,3,B,26.0,18.9,65.0,7.2
09,48,3,B,26.0,18.9,65.0,7.2
09,50,3,B,26.0,18.9,65.0,7.2
09,52,3,B,26.0,18.9,65.0,7.2
09,54,3,B,26.0,18.9,65.0,7.2
09,56,3,B,26.0,18.9,65.0,7.2
09,58,3,B,26.0,18.9,65.0,7.2
12,00,3,C,25.0,20.0,74.0,7.2
12,02,3,C,25.0,20.0,74.0,7.2
12,04,3,C,25.0,20.0,74.0,7.2
12,06,3,C,25.0,20.0,74.0,7.2
12,08,3,C,25.0,20.0,74.0,7.2
12,10,3,C,25.0,20.0,74.0,7.2
12,12,3,C,25.0,20.0,74.0,7.2
12,14,3,C,25.0,20.0,74.0,7.2
12,16,3,C,25.0,20.0,74.0,7.2
12,18,3,C,25.0,20.0,74.0,7.2
12,20,3,C,25.0,20.0,74.0,7.2
12,22,3,C,25.0,20.0,74.0,7.2
12,24,3,C,25.0,20.0,74.0,7.2
12,26,3,C,25.0,20.0,74.0,7.2
12,28,3,C,25.0,20.0,74.0,7.2
12,30,3,C,25.0,20.0,74.0,7.2
12,32,3,C,25.0,20.0,74.0,7.2
12,34,3,C,25.0,20.0,74.0,7.2
12,36,3,C,25.0,20.0,74.0,7.2
12,38,3,C,25.0,20.0,74.0,7.2
12,40,3,C,25.0,20.0,74.0,7.2
12,42,3,C,25.0,20.0,74.0,7.2
12,44,3,C,25.0,20.0,74.0,7.2
12,46,3,C,25.0,20.0,74.0,7.2
12,48,3,C,25.0,20.0,74.0,7.2
12,50,3,C,25.0,20.0,74.0,7.2
12,52,3,C,25.0,20.0,74.0,7.2
12,54,3,C,25.0,20.0,74.0,7.2
12,56,3,C,25.0,20.0,74.0,7.2
12,58,3,C,25.0,20.0,74.0,7.2
03,00,4,A,31.0,18.0,46.0,3.6
03,02,4,A,31.0,18.0,46.0,3.6
03,04,4,A,31.0,18.0,46.0,3.6
03,06,4,A,31.0,18.0,46.0,3.6
03,08,4,A,31.0,18.0,46.0,3.6
03,10,4,A,31.0,18.0,46.0,3.6
03,12,4,A,31.0,18.0,46.0,3.6
03,14,4,A,31.0,18.0,46.0,3.6
03,16,4,A,31.0,18.0,46.0,3.6
03,18,4,A,31.0,18.0,46.0,3.6
03,20,4,A,31.0,18.0,46.0,3.6
03,22,4,A,31.0,18.0,46.0,3.6
03,24,4,A,31.0,18.0,46.0,3.6
03,26,4,A,31.0,18.0,46.0,3.6
03,28,4,A,31.0,18.0,46.0,3.6
03,30,4,A,31.0,18.0,46.0,3.6
03,32,4,A,31.0,18.0,46.0,3.6
03,34,4,A,31.0,18.0,46.0,3.6
03,36,4,A,31.0,18.0,46.0,3.6
03,38,4,A,31.0,18.0,46.0,3.6
03,40,4,A,31.0,18.0,46.0,3.6
03,42,4,A,31.0,18.0,46.0,3.6
03,44,4,A,31.0,18.0,46.0,3.6
03,46,4,A,31.0,18.0,46.0,3.6
03,48,4,A,31.0,18.0,46.0,3.6
03,50,4,A,31.0,18.0,46.0,3.6
03,52,4,A,31.0,18.0,46.0,3.6
03,54,4,A,31.0,18.0,46.0,3.6
03,56,4,A,31.0,18.0,46.0,3.6
03,58,4,A,31.0,18.0,46.0,3.6
04,00,4,A,31.0,19.0,49.0,7.2
04,02,4,A,31.0,19.0,49.0,7.2
04,04,4,A,31.0,19.0,49.0,7.2
04,06,4,A,31.0,19.0,49.0,7.2
04,08,4,A,31.0,19.0,49.0,7.2
04,10,4,A,31.0,19.0,49.0,7.2
04,12,4,A,31.0,19.0,49.0,7.2
04,14,4,A,31.0,19.0,49.0,7.2
04,16,4,A,31.0,19.0,49.0,7.2
04,18,4,A,31.0,19.0,49.0,7.2
04,20,4,A,31.0,19.0,49.0,7.2
04,22,4,A,31.0,19.0,49.0,7.2
04,24,4,A,31.0,19.0,49.0,7.2
04,26,4,A,31.0,19.0,49.0,7.2
04,28,4,A,31.0,19.0,49.0,7.2
04,30,4,A,31.0,19.0,49.0,7.2
04,32,4,A,31.0,19.0,49.0,7.2
04,34,4,A,31.0,19.0,49.0,7.2
04,36,4,A,31.0,19.0,49.0,7.2
04,38,4,A,31.0,19.0,49.0,7.2
04,40,4,A,31.0,19.0,49.0,7.2
04,42,4,A,31.0,19.0,49.0,7.2
04,44,4,A,31.0,19.0,49.0,7.2
04,46,4,A,31.0,19.0,49.0,7.2
04,48,4,A,31.0,19.0,49.0,7.2
04,50,4,A,31.0,19.0,49.0,7.2
04,52,4,A,31.0,19.0,49.0,7.2
04,54,4,A,31.0,19.0,49.0,7.2
04,56,4,A,31.0,19.0,49.0,7.2
04,58,4,A,31.0,19.0,49.0,7.2
08,00,4,B,33.0,14.1,32.0,7.2
08,02,4,B,33.0,14.1,32.0,7.2
08,04,4,B,33.0,14.1,32.0,7.2
08,06,4,B,33.0,14.1,32.0,7.2
08,08,4,B,33.0,14.1,32.0,7.2
08,10,4,B,33.0,14.1,32.0,7.2
08,12,4,B,33.0,14.1,32.0,7.2
08,14,4,B,33.0,14.1,32.0,7.2
08,16,4,B,33.0,14.1,32.0,7.2
08,18,4,B,33.0,14.1,32.0,7.2
08,20,4,B,33.0,14.1,32.0,7.2
08,22,4,B,33.0,14.1,32.0,7.2
08,24,4,B,33.0,14.1,32.0,7.2
08,26,4,B,33.0,14.1,32.0,7.2
08,28,4,B,33.0,14.1,32.0,7.2
08,30,4,B,33.0,14.1,32.0,7.2
08,32,4,B,33.0,14.1,32.0,7.2
08,34,4,B,33.0,14.1,32.0,7.2
08,36,4,B,33.0,14.1,32.0,7.2
08,38,4,B,33.0,14.1,32.0,7.2
08,40,4,B,33.0,14.1,32.0,7.2
